Merchant_ID,Merchant_Name,Merchant_Category,City,State,Merchant_Risk_Score,Merchant_Type,Partner_Offer_Eligible
MERCH_1510,Max Life Insurance Outlet 281,Insurance,Kochi,Kerala,35,Retail,False
MERCH_1511,Barbeque Nation Outlet 468,Dining_Out,Ahmedabad,Gujarat,13,Hybrid,False
MERCH_1512,Shoppers Stop Outlet 582,Shopping,Bangalore,Karnataka,5,Online,True
MERCH_1513,Indraprastha Gas Outlet 191,Utility,Hyderabad,Telangana,74,Online,False
MERCH_1514,Hindustan Petroleum Outlet 147,Fuel,Lucknow,Uttar Pradesh,38,Retail,False
MERCH_1515,Disney VIP Digital,Subscription,Nagpur,Maharashtra,9,Online,False
MERCH_1516,Hard Rock Cafe Outlet 799,Dining_Out,Bangalore,Karnataka,15,Hybrid,True
MERCH_1517,Shell Petrol Outlet 627,Fuel,Pune,Maharashtra,8,Retail,False
MERCH_1518,Indraprastha Gas Outlet 546,Utility,Delhi,Delhi,42,Online,False
MERCH_1519,Salon & Spa Outlet 408,Other,Nagpur,Maharashtra,20,Retail,True
MERCH_1520,Disney+ Hotstar Outlet 655,Entertainment,Trivandrum,Kerala,12,Retail,False
MERCH_1521,Tata Power Outlet 636,Utility,Bangalore,Karnataka,24,Online,False
MERCH_1522,DMart Outlet 312,Grocery,Udaipur,Rajasthan,18,Online,True
MERCH_1523,Reliance Petroleum Outlet 724,Fuel,Bangalore,Karnataka,36,Retail,False
MERCH_1524,Flipkart Outlet 321,Shopping,Noida,Uttar Pradesh,21,Retail,True
MERCH_1525,Udemy Outlet 508,Education,Chandigarh,Punjab,18,Retail,True
MERCH_1526,Local Tailor Outlet 144,Other,Surat,Gujarat,9,Online,True
MERCH_1527,Mutual Fund Direct Digital,Investment,Nagpur,Maharashtra,8,Online,False
MERCH_1528,AngelOne Deposit Digital,Investment,Kochi,Kerala,24,Online,False
MERCH_1529,Punjab Grill Outlet 746,Dining_Out,Pune,Maharashtra,34,Retail,False
MERCH_1530,Decathlon Outlet 953,Shopping,Surat,Gujarat,14,Retail,True
MERCH_1531,BYJU'S Outlet 737,Education,Lucknow,Uttar Pradesh,27,Retail,False
MERCH_1532,Simplilearn Outlet 864,Education,Chennai,Tamil Nadu,15,Hybrid,True
MERCH_1533,ICICI Lombard Outlet 977,Insurance,Chandigarh,Punjab,22,Retail,False
MERCH_1534,DMart Outlet 679,Grocery,Chandigarh,Punjab,85,Online,False
MERCH_1535,BigBasket Outlet 544,Grocery,Kolkata,West Bengal,39,Hybrid,False
MERCH_1536,Uber Outlet 204,Travel,Chennai,Tamil Nadu,36,Online,True
MERCH_1537,Shell Petrol Outlet 761,Fuel,Kolkata,West Bengal,13,Retail,False
MERCH_1538,Housing Rent Transfer Outlet 651,Rent,Nagpur,Maharashtra,39,Retail,True
MERCH_1539,Cred RentPay Outlet 357,Rent,Kochi,Kerala,15,Retail,False
MERCH_1540,Housing Rent Transfer Outlet 979,Rent,Kolkata,West Bengal,40,Retail,False
MERCH_1541,Mainland China Outlet 285,Dining_Out,Pune,Maharashtra,34,Retail,False
MERCH_1542,H&M Outlet 549,Shopping,Kolkata,West Bengal,21,Retail,False
MERCH_1543,KFC Outlet 429,Food,Udaipur,Rajasthan,40,Retail,False
MERCH_1544,Shoppers Stop Outlet 798,Shopping,Surat,Gujarat,34,Hybrid,True
MERCH_1545,Booking.com Outlet 418,Travel,Bangalore,Karnataka,31,Online,True
MERCH_1546,Coursera Outlet 784,Education,Chennai,Tamil Nadu,19,Online,False
MERCH_1547,Myntra Outlet 322,Shopping,Noida,Uttar Pradesh,35,Hybrid,False
MERCH_1548,Cred RentPay Outlet 588,Rent,Nagpur,Maharashtra,24,Retail,False
MERCH_1549,Local Kirana Outlet 856,Grocery,Hyderabad,Telangana,33,Retail,True
MERCH_1550,Inox Outlet 224,Entertainment,Delhi,Delhi,7,Online,True
MERCH_1551,MakeMyTrip Outlet 600,Travel,Mumbai,Maharashtra,23,Hybrid,True
MERCH_1552,Mainland China Outlet 803,Dining_Out,Surat,Gujarat,17,Retail,False
MERCH_1553,iCloud Storage Digital,Subscription,Surat,Gujarat,38,Online,False
MERCH_1554,Microsoft 365 Digital,Subscription,Mumbai,Maharashtra,36,Online,True
MERCH_1555,Zerodha Fund Digital,Investment,Bangalore,Karnataka,14,Online,False
MERCH_1556,Smaaash Outlet 14,Entertainment,Pune,Maharashtra,35,Hybrid,True
MERCH_1557,Zara Outlet 280,Shopping,Bangalore,Karnataka,29,Online,False
MERCH_1558,Flipkart Outlet 228,Shopping,Noida,Uttar Pradesh,8,Hybrid,False
MERCH_1559,Blinkit Outlet 299,Grocery,Delhi,Delhi,11,Retail,True
MERCH_1560,Hardware Store Outlet 428,Other,Jaipur,Rajasthan,13,Online,False
MERCH_1561,Yatra Outlet 497,Travel,Nagpur,Maharashtra,32,Hybrid,False
MERCH_1562,Zerodha Fund Digital,Investment,Surat,Gujarat,19,Online,False
MERCH_1563,Max Healthcare Outlet 631,Healthcare,Chennai,Tamil Nadu,88,Hybrid,False
MERCH_1564,Ola Outlet 527,Travel,Mysore,Karnataka,33,Hybrid,False
MERCH_1565,Youtube Premium Digital,Subscription,Chandigarh,Punjab,20,Online,True
MERCH_1566,Air India Outlet 974,Travel,Surat,Gujarat,17,Online,False
MERCH_1567,NPS Contribution Digital,Investment,Delhi,Delhi,16,Online,False
MERCH_1568,Mainland China Outlet 884,Dining_Out,Trivandrum,Kerala,5,Retail,False
MERCH_1569,Subway Outlet 299,Food,Ahmedabad,Gujarat,10,Retail,False
MERCH_1570,Bharat Petroleum Outlet 739,Fuel,Kolkata,West Bengal,10,Retail,True
MERCH_1571,Max Life Insurance Outlet 64,Insurance,Noida,Uttar Pradesh,26,Hybrid,False
MERCH_1572,Shell Petrol Outlet 308,Fuel,Surat,Gujarat,23,Retail,True
MERCH_1573,Salon & Spa Outlet 763,Other,Jaipur,Rajasthan,40,Hybrid,False
MERCH_1574,Spotify Family Digital,Subscription,Kolkata,West Bengal,26,Online,True
MERCH_1575,Hindustan Petroleum Outlet 121,Fuel,Lucknow,Uttar Pradesh,19,Retail,False
MERCH_1576,Netflix Outlet 19,Entertainment,Udaipur,Rajasthan,35,Hybrid,False
MERCH_1577,Zerodha Fund Digital,Investment,Lucknow,Uttar Pradesh,35,Online,False
MERCH_1578,Disney+ Hotstar Outlet 867,Entertainment,Chennai,Tamil Nadu,23,Hybrid,False
MERCH_1579,Indraprastha Gas Outlet 64,Utility,Coimbatore,Tamil Nadu,8,Online,False
MERCH_1580,Disney VIP Digital,Subscription,Lucknow,Uttar Pradesh,15,Online,False
MERCH_1581,Dry Cleaners Outlet 349,Other,Jaipur,Rajasthan,5,Retail,False
MERCH_1582,Hindustan Petroleum Outlet 449,Fuel,Kanpur,Uttar Pradesh,16,Retail,False
MERCH_1583,Reliance Petroleum Outlet 932,Fuel,Noida,Uttar Pradesh,25,Retail,False
MERCH_1584,Pet Shop Outlet 794,Other,Chandigarh,Punjab,27,Retail,False
MERCH_1585,Disney+ Hotstar Outlet 451,Entertainment,Jaipur,Rajasthan,42,Online,False
MERCH_1586,BESCOM Outlet 186,Utility,Mumbai,Maharashtra,7,Online,False
MERCH_1587,Pet Shop Outlet 223,Other,Chandigarh,Punjab,10,Hybrid,False
MERCH_1588,Simplilearn Outlet 521,Education,Ludhiana,Punjab,17,Online,False
MERCH_1589,Reliance Petroleum Outlet 996,Fuel,Udaipur,Rajasthan,15,Retail,False
MERCH_1590,KFC Outlet 304,Food,Hyderabad,Telangana,25,Online,False
MERCH_1591,Housing Rent Transfer Outlet 913,Rent,Bangalore,Karnataka,12,Retail,False
MERCH_1592,Cred RentPay Outlet 935,Rent,Lucknow,Uttar Pradesh,31,Retail,True
MERCH_1593,H&M Outlet 248,Shopping,Jaipur,Rajasthan,11,Hybrid,True
MERCH_1594,NPS Contribution Digital,Investment,Nagpur,Maharashtra,39,Online,False
MERCH_1595,HDFC Ergo Outlet 828,Insurance,Udaipur,Rajasthan,42,Online,False
MERCH_1596,Adani Electricity Outlet 432,Utility,Kochi,Kerala,19,Online,True
MERCH_1597,Reliance Petroleum Outlet 75,Fuel,Chennai,Tamil Nadu,22,Retail,False
MERCH_1598,Local Tailor Outlet 146,Other,Noida,Uttar Pradesh,5,Retail,False
MERCH_1599,Indigo Outlet 881,Travel,Chandigarh,Punjab,18,Online,False
MERCH_1600,Max Healthcare Outlet 200,Healthcare,Udaipur,Rajasthan,36,Hybrid,False
MERCH_1601,MedPlus Outlet 292,Healthcare,Chennai,Tamil Nadu,39,Online,False
MERCH_1602,Salon & Spa Outlet 868,Other,Noida,Uttar Pradesh,35,Online,False
MERCH_1603,Coursera Outlet 619,Education,Pune,Maharashtra,7,Online,False
MERCH_1604,SBI General Insurance Outlet 906,Insurance,Kanpur,Uttar Pradesh,37,Online,False
MERCH_1605,Adani Electricity Outlet 836,Utility,Chandigarh,Punjab,31,Online,False
MERCH_1606,Disney VIP Digital,Subscription,Kanpur,Uttar Pradesh,24,Online,False
MERCH_1607,Punjab Grill Outlet 39,Dining_Out,Coimbatore,Tamil Nadu,41,Online,True
MERCH_1608,Air India Outlet 100,Travel,Chennai,Tamil Nadu,92,Hybrid,False
MERCH_1609,Spotify Outlet 465,Entertainment,Kolkata,West Bengal,26,Hybrid,True
MERCH_1610,Gift Gallery Outlet 170,Other,Udaipur,Rajasthan,30,Retail,False
MERCH_1611,Adani Electricity Outlet 814,Utility,Surat,Gujarat,18,Online,False
MERCH_1612,iCloud Storage Digital,Subscription,Chandigarh,Punjab,6,Online,False
MERCH_1613,More Retail Outlet 604,Grocery,Trivandrum,Kerala,40,Online,False
MERCH_1614,Dry Cleaners Outlet 924,Other,Trivandrum,Kerala,35,Online,False
MERCH_1615,H&M Outlet 765,Shopping,Lucknow,Uttar Pradesh,27,Online,False
MERCH_1616,Amity University Outlet 129,Education,Chennai,Tamil Nadu,10,Hybrid,False
MERCH_1617,Bharat Petroleum Outlet 270,Fuel,Hyderabad,Telangana,11,Retail,False
MERCH_1618,HDFC Ergo Outlet 845,Insurance,Mysore,Karnataka,5,Online,True
MERCH_1619,Cred RentPay Outlet 338,Rent,Ahmedabad,Gujarat,16,Retail,False
MERCH_1620,Bharat Petroleum Outlet 810,Fuel,Udaipur,Rajasthan,10,Retail,True
MERCH_1621,Apollo Pharmacy Outlet 710,Healthcare,Delhi,Delhi,33,Online,False
MERCH_1622,iCloud Storage Digital,Subscription,Coimbatore,Tamil Nadu,22,Online,False
MERCH_1623,Flipkart Outlet 441,Shopping,Kochi,Kerala,31,Retail,False
MERCH_1624,Spencer's Outlet 588,Grocery,Noida,Uttar Pradesh,28,Hybrid,False
MERCH_1625,BYJU'S Outlet 88,Education,Chandigarh,Punjab,36,Hybrid,True
MERCH_1626,Shell Petrol Outlet 241,Fuel,Udaipur,Rajasthan,24,Retail,False
MERCH_1627,Zerodha Fund Digital,Investment,Kochi,Kerala,29,Online,False
MERCH_1628,Local Tailor Outlet 126,Other,Jaipur,Rajasthan,20,Retail,False
MERCH_1629,Airtel Fiber Outlet 972,Utility,Coimbatore,Tamil Nadu,17,Online,True
MERCH_1630,Zerodha Fund Digital,Investment,Hyderabad,Telangana,17,Online,False
MERCH_1631,Disney VIP Digital,Subscription,Trivandrum,Kerala,35,Online,False
MERCH_1632,NoBroker Rent Outlet 231,Rent,Jaipur,Rajasthan,33,Retail,False
MERCH_1633,Hindustan Petroleum Outlet 147,Fuel,Coimbatore,Tamil Nadu,37,Retail,False
MERCH_1634,Indian Oil Outlet 506,Fuel,Ahmedabad,Gujarat,19,Retail,False
MERCH_1635,Indraprastha Gas Outlet 575,Utility,Mumbai,Maharashtra,43,Online,True
MERCH_1636,DMart Outlet 175,Grocery,Ludhiana,Punjab,7,Hybrid,False
MERCH_1637,NPS Contribution Digital,Investment,Noida,Uttar Pradesh,27,Online,False
MERCH_1638,Dry Cleaners Outlet 827,Other,Mumbai,Maharashtra,44,Hybrid,False
MERCH_1639,Local Tailor Outlet 730,Other,Surat,Gujarat,10,Online,True
MERCH_1640,Taj Dining Outlet 499,Dining_Out,Delhi,Delhi,43,Hybrid,False
MERCH_1641,Uber Outlet 979,Travel,Lucknow,Uttar Pradesh,29,Online,False
MERCH_1642,Westside Outlet 378,Shopping,Hyderabad,Telangana,43,Online,False
MERCH_1643,LIC India Outlet 536,Insurance,Bangalore,Karnataka,24,Hybrid,False
MERCH_1644,BYJU'S Outlet 230,Education,Mysore,Karnataka,33,Retail,True
MERCH_1645,Microsoft 365 Digital,Subscription,Udaipur,Rajasthan,11,Online,True
MERCH_1646,Netflix Outlet 652,Entertainment,Nagpur,Maharashtra,33,Retail,False
MERCH_1647,Myntra Outlet 165,Shopping,Hyderabad,Telangana,9,Hybrid,False
MERCH_1648,Hardware Store Outlet 663,Other,Delhi,Delhi,44,Online,False
MERCH_1649,Decathlon Outlet 280,Shopping,Noida,Uttar Pradesh,8,Hybrid,False
MERCH_1650,Subway Outlet 704,Food,Trivandrum,Kerala,44,Online,False
MERCH_1651,Blinkit Outlet 676,Grocery,Coimbatore,Tamil Nadu,26,Hybrid,True
MERCH_1652,Hindustan Petroleum Outlet 399,Fuel,Kolkata,West Bengal,29,Retail,True
MERCH_1653,Smaaash Outlet 127,Entertainment,Chandigarh,Punjab,27,Online,False
MERCH_1654,Ola Outlet 104,Travel,Hyderabad,Telangana,14,Hybrid,False
MERCH_1655,Domino's Outlet 421,Food,Kanpur,Uttar Pradesh,12,Retail,True
MERCH_1656,Fortis Hospital Outlet 719,Healthcare,Mumbai,Maharashtra,98,Online,False
MERCH_1657,Groww SIP Digital,Investment,Noida,Uttar Pradesh,12,Online,False
MERCH_1658,Pet Shop Outlet 759,Other,Kolkata,West Bengal,43,Retail,False
MERCH_1659,Youtube Premium Digital,Subscription,Kolkata,West Bengal,19,Online,False
MERCH_1660,Bharat Petroleum Outlet 294,Fuel,Noida,Uttar Pradesh,19,Retail,False
MERCH_1661,NoBroker Rent Outlet 946,Rent,Udaipur,Rajasthan,30,Retail,False
MERCH_1662,MakeMyTrip Outlet 828,Travel,Nagpur,Maharashtra,86,Online,True
MERCH_1663,CCD Outlet 154,Food,Kanpur,Uttar Pradesh,18,Retail,False
MERCH_1664,Haldirams Outlet 875,Food,Chennai,Tamil Nadu,6,Retail,True
MERCH_1665,DAV College Outlet 93,Education,Trivandrum,Kerala,29,Retail,True
MERCH_1666,Coursera Outlet 112,Education,Surat,Gujarat,41,Online,False
MERCH_1667,Airtel Fiber Outlet 658,Utility,Hyderabad,Telangana,23,Online,False
MERCH_1668,Max Life Insurance Outlet 821,Insurance,Nagpur,Maharashtra,26,Retail,False
MERCH_1669,Gift Gallery Outlet 619,Other,Jaipur,Rajasthan,22,Hybrid,False
MERCH_1670,Blinkit Outlet 748,Grocery,Noida,Uttar Pradesh,38,Hybrid,True
MERCH_1671,CCD Outlet 576,Food,Pune,Maharashtra,33,Online,False
MERCH_1672,Adani Electricity Outlet 198,Utility,Nagpur,Maharashtra,22,Online,False
MERCH_1673,Hindustan Petroleum Outlet 296,Fuel,Kolkata,West Bengal,15,Retail,False
MERCH_1674,Salon & Spa Outlet 734,Other,Trivandrum,Kerala,23,Online,False
MERCH_1675,Zerodha Fund Digital,Investment,Jaipur,Rajasthan,31,Online,False
MERCH_1676,Myntra Outlet 957,Shopping,Mumbai,Maharashtra,25,Retail,False
MERCH_1677,Smaaash Outlet 496,Entertainment,Noida,Uttar Pradesh,36,Online,True
MERCH_1678,PVR Cinemas Outlet 714,Entertainment,Kanpur,Uttar Pradesh,10,Retail,False
MERCH_1679,AngelOne Deposit Digital,Investment,Jaipur,Rajasthan,12,Online,False
MERCH_1680,Barbeque Nation Outlet 283,Dining_Out,Lucknow,Uttar Pradesh,9,Hybrid,False
MERCH_1681,BigBasket Outlet 913,Grocery,Lucknow,Uttar Pradesh,9,Online,False
MERCH_1682,Disney VIP Digital,Subscription,Jaipur,Rajasthan,24,Online,True
MERCH_1683,Netflix Premium Digital,Subscription,Kochi,Kerala,34,Online,False
MERCH_1684,Domino's Outlet 23,Food,Ludhiana,Punjab,7,Online,False
MERCH_1685,Pet Shop Outlet 115,Other,Pune,Maharashtra,8,Online,True
MERCH_1686,Max Life Insurance Outlet 269,Insurance,Mysore,Karnataka,23,Hybrid,True
MERCH_1687,Air India Outlet 381,Travel,Mysore,Karnataka,43,Retail,True
MERCH_1688,Ola Outlet 704,Travel,Pune,Maharashtra,25,Hybrid,False
MERCH_1689,MakeMyTrip Flights Outlet 687,Travel,Delhi,Delhi,25,Online,False
MERCH_1690,Municipal Water Outlet 247,Utility,Hyderabad,Telangana,27,Online,False
MERCH_1691,HDFC Ergo Outlet 411,Insurance,Udaipur,Rajasthan,34,Retail,False
MERCH_1692,Indian Oil Outlet 55,Fuel,Chandigarh,Punjab,44,Retail,False
MERCH_1693,Shoppers Stop Outlet 697,Shopping,Chennai,Tamil Nadu,19,Hybrid,False
MERCH_1694,Amity University Outlet 401,Education,Kanpur,Uttar Pradesh,19,Retail,True
MERCH_1695,Practo Outlet 997,Healthcare,Ahmedabad,Gujarat,29,Online,False
MERCH_1696,Reliance Fresh Outlet 41,Grocery,Delhi,Delhi,33,Retail,False
MERCH_1697,Airtel Fiber Outlet 665,Utility,Nagpur,Maharashtra,44,Online,True
MERCH_1698,Housing Rent Transfer Outlet 874,Rent,Lucknow,Uttar Pradesh,38,Retail,True
MERCH_1699,Simplilearn Outlet 269,Education,Jaipur,Rajasthan,13,Hybrid,False
MERCH_1700,MakeMyTrip Flights Outlet 842,Travel,Kolkata,West Bengal,25,Hybrid,False
MERCH_1701,Amity University Outlet 658,Education,Noida,Uttar Pradesh,17,Hybrid,False
MERCH_1702,Society Maintenance Outlet 272,Rent,Ahmedabad,Gujarat,14,Retail,False
MERCH_1703,Youtube Premium Digital,Subscription,Hyderabad,Telangana,23,Online,True
MERCH_1704,Practo Outlet 823,Healthcare,Surat,Gujarat,15,Online,False
MERCH_1705,Adani Electricity Outlet 117,Utility,Bangalore,Karnataka,16,Online,False
MERCH_1706,NPS Contribution Digital,Investment,Delhi,Delhi,17,Online,False
MERCH_1707,HDFC Ergo Outlet 44,Insurance,Noida,Uttar Pradesh,28,Hybrid,False
MERCH_1708,Society Maintenance Outlet 334,Rent,Delhi,Delhi,35,Retail,False
MERCH_1709,Amazon Outlet 646,Shopping,Trivandrum,Kerala,24,Hybrid,True
MERCH_1710,Housing Rent Transfer Outlet 23,Rent,Surat,Gujarat,26,Retail,False
MERCH_1711,Society Maintenance Outlet 119,Rent,Nagpur,Maharashtra,7,Retail,False
MERCH_1712,Indigo Outlet 469,Travel,Bangalore,Karnataka,27,Online,True
MERCH_1713,Shell Petrol Outlet 360,Fuel,Surat,Gujarat,14,Retail,True
MERCH_1714,Local Kirana Outlet 653,Grocery,Ludhiana,Punjab,6,Retail,True
MERCH_1715,Yatra Outlet 466,Travel,Chennai,Tamil Nadu,31,Retail,False
MERCH_1716,Disney VIP Digital,Subscription,Nagpur,Maharashtra,11,Online,True
MERCH_1717,Groww SIP Digital,Investment,Jaipur,Rajasthan,11,Online,False
MERCH_1718,Inox Outlet 39,Entertainment,Kochi,Kerala,9,Online,False
MERCH_1719,Barbeque Nation Outlet 498,Dining_Out,Lucknow,Uttar Pradesh,9,Hybrid,False
MERCH_1720,Housing Rent Transfer Outlet 415,Rent,Lucknow,Uttar Pradesh,13,Retail,False
MERCH_1721,BookMyShow Outlet 182,Entertainment,Pune,Maharashtra,44,Hybrid,False
MERCH_1722,Salon & Spa Outlet 358,Other,Surat,Gujarat,7,Retail,False
MERCH_1723,Pet Shop Outlet 351,Other,Nagpur,Maharashtra,37,Retail,True
MERCH_1724,Microsoft 365 Digital,Subscription,Mysore,Karnataka,16,Online,False
MERCH_1725,Inox Outlet 656,Entertainment,Pune,Maharashtra,43,Hybrid,False
MERCH_1726,Taj Dining Outlet 937,Dining_Out,Ahmedabad,Gujarat,7,Online,True
MERCH_1727,Dry Cleaners Outlet 844,Other,Hyderabad,Telangana,13,Retail,False
MERCH_1728,Society Maintenance Outlet 362,Rent,Delhi,Delhi,42,Retail,False
MERCH_1729,Hindustan Petroleum Outlet 459,Fuel,Nagpur,Maharashtra,22,Retail,False
MERCH_1730,Nature's Basket Outlet 912,Grocery,Mumbai,Maharashtra,26,Hybrid,True
MERCH_1731,BYJU'S Outlet 672,Education,Surat,Gujarat,44,Online,False
MERCH_1732,Westside Outlet 218,Shopping,Hyderabad,Telangana,28,Retail,False
MERCH_1733,Spotify Family Digital,Subscription,Mumbai,Maharashtra,14,Online,False
MERCH_1734,DAV College Outlet 783,Education,Ludhiana,Punjab,39,Retail,False
MERCH_1735,Indian Oil Outlet 404,Fuel,Kolkata,West Bengal,30,Retail,False
MERCH_1736,DMart Outlet 266,Grocery,Udaipur,Rajasthan,19,Retail,False
MERCH_1737,Haldirams Outlet 350,Food,Kolkata,West Bengal,24,Retail,False
MERCH_1738,Disney+ Hotstar Outlet 272,Entertainment,Chandigarh,Punjab,12,Hybrid,False
MERCH_1739,SBI General Insurance Outlet 253,Insurance,Ahmedabad,Gujarat,37,Hybrid,False
MERCH_1740,BigBasket Outlet 839,Grocery,Ahmedabad,Gujarat,28,Retail,False
MERCH_1741,Zoomcar Outlet 531,Travel,Pune,Maharashtra,42,Hybrid,True
MERCH_1742,Youtube Premium Digital,Subscription,Jaipur,Rajasthan,7,Online,False
MERCH_1743,Airtel Fiber Outlet 603,Utility,Trivandrum,Kerala,7,Online,True
MERCH_1744,KFC Outlet 538,Food,Coimbatore,Tamil Nadu,44,Online,False
MERCH_1745,Gift Gallery Outlet 292,Other,Chennai,Tamil Nadu,19,Retail,True
MERCH_1746,More Retail Outlet 251,Grocery,Kolkata,West Bengal,37,Hybrid,False
MERCH_1747,Disney VIP Digital,Subscription,Delhi,Delhi,20,Online,False
MERCH_1748,DAV College Outlet 443,Education,Mysore,Karnataka,30,Hybrid,False
MERCH_1749,Social Outlet 904,Dining_Out,Mumbai,Maharashtra,8,Online,False
MERCH_1750,Mainland China Outlet 835,Dining_Out,Bangalore,Karnataka,23,Online,False
MERCH_1751,Burger King Outlet 701,Food,Coimbatore,Tamil Nadu,11,Online,True
MERCH_1752,Subway Outlet 250,Food,Jaipur,Rajasthan,12,Online,True
MERCH_1753,Groww SIP Digital,Investment,Ahmedabad,Gujarat,37,Online,True
MERCH_1754,Microsoft 365 Digital,Subscription,Chennai,Tamil Nadu,27,Online,False
MERCH_1755,Pet Shop Outlet 637,Other,Noida,Uttar Pradesh,34,Retail,False
MERCH_1756,Barbeque Nation Outlet 19,Dining_Out,Udaipur,Rajasthan,30,Online,False
MERCH_1757,Shoppers Stop Outlet 975,Shopping,Chandigarh,Punjab,7,Online,False
MERCH_1758,Max Healthcare Outlet 506,Healthcare,Chennai,Tamil Nadu,16,Online,False
MERCH_1759,Yatra Outlet 447,Travel,Ahmedabad,Gujarat,18,Retail,False
MERCH_1760,Starbucks Outlet 977,Food,Delhi,Delhi,40,Retail,False
MERCH_1761,Simplilearn Outlet 934,Education,Mysore,Karnataka,43,Online,True
MERCH_1762,Local Tailor Outlet 204,Other,Mumbai,Maharashtra,25,Online,True
MERCH_1763,Subway Outlet 703,Food,Udaipur,Rajasthan,29,Online,False
MERCH_1764,BESCOM Outlet 384,Utility,Kochi,Kerala,16,Online,True
MERCH_1765,DMart Outlet 826,Grocery,Chennai,Tamil Nadu,30,Retail,False
MERCH_1766,Hardware Store Outlet 968,Other,Ahmedabad,Gujarat,18,Online,False
MERCH_1767,BYJU'S Outlet 385,Education,Kanpur,Uttar Pradesh,19,Hybrid,True
MERCH_1768,H&M Outlet 757,Shopping,Delhi,Delhi,10,Online,False
MERCH_1769,SBI General Insurance Outlet 250,Insurance,Ahmedabad,Gujarat,36,Retail,True
MERCH_1770,MedPlus Outlet 536,Healthcare,Noida,Uttar Pradesh,23,Online,False
MERCH_1771,SBI General Insurance Outlet 904,Insurance,Surat,Gujarat,24,Online,False
MERCH_1772,Reliance Petroleum Outlet 387,Fuel,Chennai,Tamil Nadu,11,Retail,False
MERCH_1773,Max Life Insurance Outlet 409,Insurance,Lucknow,Uttar Pradesh,92,Online,False
MERCH_1774,Spotify Outlet 91,Entertainment,Chennai,Tamil Nadu,6,Retail,False
MERCH_1775,Max Healthcare Outlet 329,Healthcare,Ludhiana,Punjab,22,Retail,True
MERCH_1776,PVR Cinemas Outlet 61,Entertainment,Lucknow,Uttar Pradesh,37,Hybrid,False
MERCH_1777,KFC Outlet 752,Food,Pune,Maharashtra,35,Online,False
MERCH_1778,Hindustan Petroleum Outlet 970,Fuel,Mumbai,Maharashtra,37,Retail,False
MERCH_1779,Simplilearn Outlet 978,Education,Chandigarh,Punjab,37,Hybrid,False
MERCH_1780,Adani Electricity Outlet 720,Utility,Kochi,Kerala,42,Online,True
MERCH_1781,MedPlus Outlet 231,Healthcare,Ahmedabad,Gujarat,24,Hybrid,True
MERCH_1782,Youtube Premium Digital,Subscription,Mumbai,Maharashtra,44,Online,True
MERCH_1783,AngelOne Deposit Digital,Investment,Trivandrum,Kerala,20,Online,False
MERCH_1784,ICICI Lombard Outlet 428,Insurance,Mysore,Karnataka,20,Hybrid,False
MERCH_1785,Tata Power Outlet 901,Utility,Lucknow,Uttar Pradesh,28,Online,True
MERCH_1786,Domino's Outlet 669,Food,Kanpur,Uttar Pradesh,30,Hybrid,False
MERCH_1787,Udemy Outlet 469,Education,Coimbatore,Tamil Nadu,16,Hybrid,False
MERCH_1788,Bharat Petroleum Outlet 57,Fuel,Noida,Uttar Pradesh,5,Retail,False
MERCH_1789,Air India Outlet 764,Travel,Kolkata,West Bengal,43,Online,True
MERCH_1790,Local Pub Outlet 725,Dining_Out,Delhi,Delhi,16,Retail,True
MERCH_1791,NoBroker Rent Outlet 761,Rent,Mumbai,Maharashtra,33,Retail,False
MERCH_1792,Apollo Clinic Outlet 969,Healthcare,Mysore,Karnataka,41,Online,False
MERCH_1793,SBI General Insurance Outlet 801,Insurance,Hyderabad,Telangana,24,Online,False
MERCH_1794,Hardware Store Outlet 761,Other,Lucknow,Uttar Pradesh,44,Retail,False
MERCH_1795,Bharat Petroleum Outlet 981,Fuel,Delhi,Delhi,21,Retail,True
MERCH_1796,Airtel Fiber Outlet 778,Utility,Lucknow,Uttar Pradesh,24,Online,False
MERCH_1797,Zara Outlet 629,Shopping,Chandigarh,Punjab,24,Retail,True
MERCH_1798,HDFC Ergo Outlet 247,Insurance,Nagpur,Maharashtra,31,Online,False
MERCH_1799,Gift Gallery Outlet 428,Other,Hyderabad,Telangana,5,Hybrid,False
MERCH_1800,iCloud Storage Digital,Subscription,Chandigarh,Punjab,8,Online,True
MERCH_1801,Gift Gallery Outlet 713,Other,Chennai,Tamil Nadu,43,Retail,False
MERCH_1802,Blinkit Outlet 285,Grocery,Kanpur,Uttar Pradesh,34,Hybrid,False
MERCH_1803,Tata Power Outlet 774,Utility,Bangalore,Karnataka,24,Online,False
MERCH_1804,Decathlon Outlet 576,Shopping,Kochi,Kerala,24,Online,False
MERCH_1805,iCloud Storage Digital,Subscription,Ahmedabad,Gujarat,43,Online,False
MERCH_1806,H&M Outlet 359,Shopping,Lucknow,Uttar Pradesh,42,Online,True
MERCH_1807,BESCOM Outlet 679,Utility,Bangalore,Karnataka,43,Online,False
MERCH_1808,Bharat Petroleum Outlet 94,Fuel,Delhi,Delhi,18,Retail,False
MERCH_1809,Indigo Outlet 693,Travel,Trivandrum,Kerala,8,Online,False
MERCH_1810,BESCOM Outlet 217,Utility,Jaipur,Rajasthan,44,Online,False
MERCH_1811,MakeMyTrip Flights Outlet 694,Travel,Bangalore,Karnataka,36,Retail,False
