Customer_ID,Fraud_Flag,Fraud_Risk_Score,Overall_Risk_Score,Failed_Login_Count,New_Device_Login_Frequency,Unusual_Login_Flag,Account_Takeover_Risk,High_Value_Transaction_Count,Suspicious_Transaction_Count,Beneficiary_Change_Frequency,Device_Trust_Score,Velocity_Score,Geo_Anomaly_Flag,Security_Awareness_Score
CUST_08180,False,1,7,0,Low,False,12,0,0,Low,74,15,False,85
CUST_08181,False,24,17,0,Low,False,11,3,0,Medium,80,36,False,65
CUST_08182,False,11,8,1,Low,False,31,0,0,Low,79,36,False,75
CUST_08183,True,92,43,4,High,True,61,3,2,Medium,28,90,True,34
CUST_08184,False,2,8,0,Low,False,21,3,0,Medium,78,28,False,65
CUST_08185,True,75,37,2,High,True,72,3,1,High,20,71,True,39
CUST_08186,False,26,16,0,Low,False,8,0,0,Low,90,24,False,72
CUST_08187,False,30,18,0,Low,False,29,0,0,Low,95,33,False,92
CUST_08188,False,3,6,0,Low,False,16,3,0,Medium,86,16,False,86
CUST_08189,False,14,12,0,Low,False,18,0,0,Low,82,22,False,61
CUST_08190,False,34,21,0,Low,False,9,3,0,Low,73,10,False,94
CUST_08191,True,92,41,2,High,True,85,0,1,High,6,95,True,21
CUST_08192,False,20,16,0,Low,False,26,3,0,High,77,14,False,50
CUST_08193,False,41,25,0,Low,False,24,3,0,Medium,80,30,False,69
CUST_08194,True,91,42,2,High,True,62,0,1,Medium,9,83,True,43
CUST_08195,False,21,11,0,Low,False,30,6,0,Medium,73,43,False,88
CUST_08196,False,3,7,0,Low,False,23,0,0,Low,82,19,False,61
CUST_08197,False,10,8,0,Low,False,15,0,0,Low,94,35,False,69
CUST_08198,False,18,12,0,Medium,False,9,0,0,Low,94,7,False,67
CUST_08199,False,33,21,0,Low,False,18,3,0,Low,95,18,False,79
CUST_08200,False,25,20,0,Low,False,28,3,0,Low,75,38,False,51
CUST_08201,False,14,10,0,Low,False,20,3,0,Low,96,41,False,86
CUST_08202,False,28,16,1,Low,False,30,3,0,Low,77,25,False,97
CUST_08203,False,21,14,1,Medium,False,7,0,0,Low,98,43,False,60
CUST_08204,False,24,16,0,Low,False,20,3,0,Low,94,41,False,55
CUST_08205,False,31,16,0,Low,False,22,0,0,Low,80,18,False,67
CUST_08206,True,81,40,2,High,True,72,3,1,Medium,29,73,True,13
CUST_08207,True,77,36,3,High,True,75,0,1,Medium,16,92,True,42
CUST_08208,False,34,17,0,Low,False,15,0,0,Low,81,12,False,80
CUST_08209,False,23,18,0,Low,False,25,3,0,Low,78,5,False,60
CUST_08210,False,7,10,2,Low,False,28,0,0,Medium,91,32,False,67
CUST_08211,False,7,10,0,Low,False,9,3,0,Low,90,17,False,76
CUST_08212,False,30,19,0,Medium,False,21,0,0,Low,85,10,False,50
CUST_08213,False,23,18,0,Low,False,14,0,0,Low,72,32,False,64
CUST_08214,False,16,12,0,Low,False,16,0,0,Low,92,15,False,70
CUST_08215,False,16,12,0,Low,False,15,0,0,Low,91,23,False,68
CUST_08216,False,27,22,2,Low,False,21,0,0,Low,88,20,False,70
CUST_08217,True,88,38,2,High,True,72,0,1,Medium,10,74,True,41
CUST_08218,False,28,14,1,Low,False,6,3,0,Low,96,18,False,73
CUST_08219,False,24,12,0,Medium,False,31,0,0,Low,97,15,False,95
CUST_08220,True,89,44,5,High,True,66,0,1,High,9,97,True,11
CUST_08221,True,84,39,3,High,True,86,3,1,High,18,82,True,26
CUST_08222,False,32,17,0,Low,False,33,6,0,Low,98,11,False,81
CUST_08223,False,20,13,1,Low,False,33,0,0,Low,87,18,False,74
CUST_08224,False,35,23,0,Low,False,18,6,0,Low,95,26,False,54
CUST_08225,False,4,5,0,Low,False,27,3,0,Low,84,9,False,80
CUST_08226,False,17,13,0,Low,False,12,0,0,Low,87,24,False,60
CUST_08227,False,4,5,0,Low,False,20,3,0,Low,96,25,False,72
CUST_08228,False,1,5,2,Low,False,31,3,0,Low,96,17,False,59
CUST_08229,False,6,5,0,Low,False,30,0,0,Medium,87,32,False,98
CUST_08230,False,42,25,0,Low,False,7,3,0,Low,80,43,False,67
CUST_08231,False,33,22,0,Low,False,13,0,0,Low,74,11,False,60
CUST_08232,False,4,12,0,Low,False,31,3,0,Low,77,7,False,73
CUST_08233,False,34,20,0,Low,False,23,0,0,Low,77,13,False,61
CUST_08234,False,20,12,0,Low,False,21,3,0,Low,81,34,False,77
CUST_08235,False,3,6,1,Medium,False,7,0,0,Low,92,24,False,79
CUST_08236,False,11,11,0,Low,False,13,3,0,Low,75,20,False,59
CUST_08237,False,1,6,0,Medium,False,24,3,0,Low,82,38,False,74
CUST_08238,True,85,41,5,High,True,88,0,1,Low,8,84,True,41
CUST_08239,False,28,19,0,Low,False,20,0,0,Medium,96,22,False,94
CUST_08240,False,20,13,0,Low,False,7,0,0,Medium,90,11,False,90
CUST_08241,True,86,38,4,High,True,68,0,1,Low,10,72,True,13
CUST_08242,True,83,35,4,High,True,65,0,1,Medium,9,73,True,35
CUST_08243,False,22,16,0,Medium,False,19,0,0,Low,74,37,False,59
CUST_08244,False,23,12,0,Low,False,21,3,0,Low,98,21,False,97
CUST_08245,False,19,38,0,Low,False,25,0,0,Low,91,15,False,60
CUST_08246,False,0,5,0,Low,False,22,0,0,Low,75,18,False,85
CUST_08247,False,33,20,0,Low,False,20,3,0,Low,79,19,False,74
CUST_08248,True,83,41,3,High,True,79,3,1,Medium,17,90,True,39
CUST_08249,True,93,45,4,High,True,88,0,1,Medium,27,78,True,30
CUST_08250,False,5,7,0,Low,False,34,0,0,Low,94,28,False,77
CUST_08251,False,37,23,0,Low,False,34,0,0,Low,83,44,False,87
CUST_08252,False,0,5,0,Low,False,17,0,0,Medium,94,21,False,50
CUST_08253,True,85,38,4,High,True,60,0,1,High,11,84,True,21
CUST_08254,False,33,18,0,Low,False,8,3,0,Low,95,26,False,91
CUST_08255,False,31,18,0,Low,False,28,0,0,Medium,98,26,False,78
CUST_08256,False,49,28,1,Medium,False,34,0,0,Low,87,39,False,75
CUST_08257,True,84,37,2,High,True,90,3,1,High,21,87,True,16
CUST_08258,False,31,18,0,Low,False,26,0,0,Low,77,27,False,83
CUST_08259,False,11,11,0,Low,False,17,0,0,Low,75,25,False,93
CUST_08260,False,21,16,0,Low,False,24,0,0,Low,79,15,False,67
CUST_08261,False,6,8,1,Low,False,28,0,0,Low,77,6,False,87
CUST_08262,False,39,24,1,Low,False,8,0,0,Low,75,36,False,66
CUST_08263,False,25,22,0,Low,False,14,0,0,Low,76,14,False,63
CUST_08264,False,9,9,0,Low,False,21,0,0,Low,91,29,False,72
CUST_08265,True,98,45,2,High,True,80,0,1,High,22,76,True,13
CUST_08266,False,31,22,0,Low,False,34,0,0,Low,81,30,False,51
CUST_08267,False,9,6,1,Low,False,7,0,0,Medium,91,43,False,93
CUST_08268,True,82,38,2,High,True,69,0,1,Medium,20,77,True,39
CUST_08269,True,75,38,4,High,True,87,0,1,High,10,75,True,23
CUST_08270,True,86,43,5,High,True,73,0,1,High,23,76,True,13
CUST_08271,False,25,17,0,Low,False,33,3,0,Medium,96,38,False,97
CUST_08272,False,12,11,1,Medium,False,33,3,0,Medium,72,5,False,90
CUST_08273,True,81,41,4,High,True,69,3,2,High,19,76,True,26
CUST_08274,False,5,18,0,Low,True,30,0,0,Low,87,23,True,86
CUST_08275,False,20,11,1,Low,False,9,3,0,Low,96,6,False,72
CUST_08276,False,11,11,0,Low,False,32,3,0,Low,88,22,False,58
CUST_08277,False,12,9,0,Low,False,31,3,0,Low,78,40,False,57
CUST_08278,True,76,37,4,High,True,75,6,1,Low,20,88,True,16
CUST_08279,False,9,9,1,Low,False,17,3,0,Medium,80,43,False,97
CUST_08280,False,19,12,0,Low,False,26,3,0,Low,75,19,False,79
CUST_08281,False,33,18,0,Low,False,27,0,0,Low,87,12,False,56
CUST_08282,True,92,45,3,High,True,94,0,1,Medium,26,91,True,40
CUST_08283,True,79,42,2,High,True,78,3,1,Low,10,95,True,41
CUST_08284,False,0,6,0,Low,False,15,3,0,Low,86,20,False,67
CUST_08285,False,15,11,0,Low,False,14,3,0,Low,95,25,False,76
CUST_08286,False,28,12,0,Low,False,8,3,0,Low,84,41,False,53
CUST_08287,False,33,18,1,Low,False,5,0,0,Low,72,22,False,58
CUST_08288,False,7,7,0,Low,False,19,3,0,Low,79,39,False,78
CUST_08289,False,9,9,0,Low,False,23,3,0,Low,74,18,False,79
CUST_08290,False,7,9,0,Low,False,29,0,0,Low,91,40,False,69
CUST_08291,True,97,45,2,High,True,66,3,1,Medium,15,88,True,26
CUST_08292,True,90,43,2,High,True,77,0,1,Medium,29,93,True,21
CUST_08293,True,83,40,2,High,True,72,0,1,High,22,73,True,19
CUST_08294,False,13,12,2,Low,False,21,0,0,Low,75,35,False,89
CUST_08295,False,19,14,1,Medium,False,30,0,0,Low,98,29,False,96
CUST_08296,False,5,5,0,Low,False,28,0,0,Low,70,22,False,77
CUST_08297,True,89,41,4,High,True,74,3,1,High,28,97,True,42
CUST_08298,True,77,37,3,High,True,91,0,1,Low,13,91,True,24
CUST_08299,False,30,16,0,Low,False,11,3,0,Low,93,36,False,79
CUST_08300,True,92,45,4,High,True,93,0,3,Low,18,87,True,30
CUST_08301,False,23,16,0,Low,False,29,0,0,Low,96,14,False,60
CUST_08302,False,25,17,0,Low,False,17,0,0,Low,90,43,False,97
CUST_08303,False,49,30,1,Low,False,10,0,0,Medium,90,27,False,55
CUST_08304,False,45,27,1,Low,False,21,3,0,Low,93,29,False,92
CUST_08305,False,41,26,0,Low,False,32,3,0,Low,98,27,False,74
CUST_08306,False,32,22,0,Medium,False,16,0,0,Medium,77,26,False,65
CUST_08307,False,27,17,0,Low,False,34,3,0,Low,78,22,False,87
CUST_08308,False,17,10,0,Low,False,15,0,0,Low,94,13,False,78
CUST_08309,False,45,26,0,Low,False,7,0,0,Low,95,38,False,99
CUST_08310,False,1,8,0,Low,False,21,0,0,Low,78,33,False,80
CUST_08311,False,4,9,0,Medium,False,26,3,0,Low,83,9,False,63
CUST_08312,False,20,14,1,Low,False,19,3,0,Low,76,32,False,91
CUST_08313,False,8,7,0,Low,False,24,0,0,Low,92,42,False,71
CUST_08314,False,25,13,0,Low,False,14,0,0,Low,74,38,False,98
CUST_08315,False,7,8,0,Low,False,11,0,0,Medium,95,33,False,89
CUST_08316,False,33,19,0,Low,False,12,0,0,Low,90,26,False,63
CUST_08317,True,76,39,2,High,True,94,0,1,High,21,78,True,40
CUST_08318,True,95,42,2,High,True,80,0,1,Medium,23,95,True,19
CUST_08319,False,14,7,1,Low,False,19,0,0,Low,95,8,False,75
CUST_08320,False,4,8,1,Low,False,6,0,0,Low,85,35,False,86
CUST_08321,False,10,7,0,Low,False,16,3,0,Low,73,9,True,90
CUST_08322,False,28,29,0,Low,False,9,3,0,Low,78,22,False,52
CUST_08323,False,20,19,0,Low,True,34,0,0,Low,95,35,False,92
CUST_08324,True,86,50,2,High,True,65,3,1,High,6,95,True,15
CUST_08325,False,0,5,0,Low,False,16,0,0,Low,81,41,False,88
CUST_08326,True,97,48,2,High,True,89,3,1,High,17,71,True,19
CUST_08327,False,25,18,0,Low,False,16,3,0,Low,73,31,False,93
CUST_08328,False,46,28,0,Medium,False,8,0,0,Low,98,10,False,51
CUST_08329,True,93,45,3,High,True,66,0,1,Medium,17,77,True,35
CUST_08330,False,17,11,0,Low,False,13,3,0,Low,96,5,False,79
CUST_08331,False,19,13,0,Low,False,25,3,0,Low,76,35,False,53
CUST_08332,False,24,31,0,Low,False,9,6,0,Low,91,11,False,85
CUST_08333,False,21,9,0,Medium,False,25,0,0,Low,84,44,False,92
CUST_08334,False,2,8,0,Low,False,10,0,0,Medium,85,18,False,74
CUST_08335,True,97,43,3,High,True,83,0,1,Medium,9,91,True,25
CUST_08336,True,77,41,5,High,True,62,0,1,Low,9,97,True,39
CUST_08337,False,5,5,1,Medium,False,18,0,0,Low,73,33,False,90
CUST_08338,False,7,8,0,Low,False,32,0,0,Low,80,5,False,65
CUST_08339,False,23,28,0,Low,False,33,0,0,Low,70,32,False,58
CUST_08340,True,92,47,4,High,True,94,0,1,High,17,89,True,37
CUST_08341,False,18,11,0,Low,False,17,0,0,Low,84,17,False,56
CUST_08342,False,11,8,0,Medium,False,15,3,0,Medium,90,7,False,60
CUST_08343,True,77,37,3,High,True,75,0,1,High,13,86,True,15
CUST_08344,True,85,43,4,High,True,84,3,2,Low,22,73,True,33
CUST_08345,False,4,5,1,Low,False,28,3,0,Low,91,41,False,55
CUST_08346,False,24,14,1,Low,False,10,0,0,Medium,97,5,False,98
CUST_08347,True,78,38,4,High,True,80,3,1,High,26,82,True,26
CUST_08348,True,81,34,5,High,True,86,0,1,Low,12,92,True,42
CUST_08349,False,0,6,1,Low,False,12,3,0,Low,71,35,False,55
CUST_08350,False,4,7,0,Low,False,5,3,0,Low,82,28,False,92
CUST_08351,False,39,25,2,Low,False,14,3,0,Low,79,22,False,57
CUST_08352,True,88,42,5,High,True,60,3,1,Medium,15,76,True,14
CUST_08353,False,19,11,1,Medium,False,5,3,0,Low,82,23,False,82
CUST_08354,False,38,24,0,Low,False,17,3,0,Low,95,18,False,75
CUST_08355,False,32,19,0,Low,False,31,3,0,Low,70,41,False,82
CUST_08356,True,76,38,3,High,True,84,0,2,Medium,25,80,True,28
CUST_08357,False,49,29,0,Low,False,10,3,0,Low,84,23,False,56
CUST_08358,False,35,22,0,Low,False,6,6,0,Low,80,30,False,54
CUST_08359,False,46,28,0,Low,False,21,3,0,Low,84,13,False,88
CUST_08360,False,7,10,2,Low,False,30,0,0,Low,74,26,False,88
CUST_08361,False,27,17,0,Low,False,28,0,0,Medium,77,11,False,58
CUST_08362,False,4,7,0,Low,False,16,0,0,Low,78,32,False,88
CUST_08363,False,31,19,0,Low,False,20,0,0,Medium,73,28,False,83
CUST_08364,False,12,22,0,Low,False,18,3,0,Low,89,39,False,99
CUST_08365,False,21,17,1,Low,False,34,0,0,Low,94,14,False,72
CUST_08366,False,9,11,0,Medium,False,22,0,0,Low,75,42,False,97
CUST_08367,False,23,12,0,Low,False,15,3,0,Medium,95,33,False,53
CUST_08368,False,31,18,0,Low,False,18,0,0,Low,80,30,False,90
CUST_08369,False,20,13,0,Low,False,20,3,0,Medium,80,10,False,61
CUST_08370,False,31,18,0,Low,False,5,0,0,Low,77,16,False,86
CUST_08371,False,6,10,1,Low,False,16,0,0,Low,71,30,False,66
CUST_08372,False,29,18,1,Medium,False,6,0,0,Low,97,12,False,70
CUST_08373,False,31,13,1,Low,False,5,3,0,Low,96,21,False,69
CUST_08374,False,11,10,0,Low,False,14,0,0,Low,73,31,False,65
CUST_08375,False,21,10,0,Low,False,10,3,0,Low,89,27,False,78
CUST_08376,False,1,8,0,Low,False,32,0,0,Low,74,32,False,65
CUST_08377,False,29,16,1,Low,False,21,3,0,Low,90,15,False,85
CUST_08378,False,33,19,0,Low,False,9,0,0,Low,92,30,False,59
CUST_08379,False,26,17,1,Low,False,32,3,0,Low,77,31,False,81
CUST_08380,False,29,13,1,Low,False,29,0,0,Low,97,15,False,56
CUST_08381,False,22,12,0,Low,False,31,0,0,Low,79,30,False,84
CUST_08382,False,37,25,0,Low,False,11,6,0,Low,73,22,False,80
CUST_08383,False,0,8,1,Low,False,17,3,0,Medium,91,34,False,79
CUST_08384,False,21,13,0,Low,True,28,3,0,Low,86,17,False,75
CUST_08385,False,41,25,0,Low,False,27,3,0,Low,75,43,False,98
CUST_08386,False,21,14,1,Low,False,8,0,0,Low,87,9,False,94
CUST_08387,False,24,17,0,Low,False,7,0,0,Low,97,11,False,65
CUST_08388,False,27,13,0,Low,False,23,0,0,Low,92,11,False,53
CUST_08389,False,31,19,0,Low,False,18,0,0,High,82,31,False,56
CUST_08390,True,75,40,3,High,True,82,3,1,Medium,23,76,True,26
CUST_08391,False,0,6,0,Low,False,19,3,0,Medium,82,9,False,66
CUST_08392,True,99,45,5,High,True,67,3,1,High,12,96,True,11
CUST_08393,False,22,12,0,Low,False,19,3,0,Low,72,41,False,65
CUST_08394,False,23,17,0,Low,False,14,3,0,Low,70,37,False,81
CUST_08395,False,37,25,0,Low,False,12,3,0,Low,99,6,False,58
CUST_08396,True,77,39,5,High,True,86,0,1,Medium,21,77,True,23
CUST_08397,False,26,16,1,Low,False,32,0,0,Low,88,34,False,63
CUST_08398,False,11,11,0,Low,False,23,3,0,Low,99,12,False,78
CUST_08399,False,6,5,2,Low,False,6,0,0,Low,99,24,False,74
CUST_08400,False,24,18,0,Low,False,29,0,0,High,76,44,False,64
CUST_08401,False,47,30,1,Low,False,6,0,0,Low,80,29,False,91
CUST_08402,False,34,23,0,Low,False,30,0,0,Medium,83,25,False,71
CUST_08403,False,29,17,0,Low,False,16,0,0,Low,91,23,False,58
CUST_08404,False,11,9,0,Low,False,17,0,0,Low,85,7,False,53
CUST_08405,False,31,20,0,Low,False,19,0,0,Low,78,31,False,87
CUST_08406,True,80,39,3,High,True,60,0,1,High,8,91,True,11
CUST_08407,True,83,39,4,High,True,93,3,1,Medium,16,89,True,22
CUST_08408,False,10,11,0,Low,False,9,0,0,Medium,93,20,False,89
CUST_08409,True,76,37,5,High,True,70,3,1,Low,8,75,True,26
CUST_08410,False,13,5,0,Low,False,22,3,0,Low,77,33,False,97
CUST_08411,True,97,43,3,High,True,67,3,1,Low,8,86,True,10
CUST_08412,True,76,36,2,High,True,75,0,1,Medium,5,86,True,35
CUST_08413,False,39,24,0,Medium,False,13,0,0,Low,94,36,False,50
CUST_08414,True,88,42,5,High,True,63,0,2,Medium,28,76,True,43
CUST_08415,False,42,25,0,Medium,False,28,0,0,Low,86,36,False,92
CUST_08416,False,5,9,0,Low,False,18,3,0,Low,80,19,False,90
CUST_08417,False,7,7,1,Low,False,28,0,0,Low,83,27,False,76
CUST_08418,True,83,43,2,High,True,69,0,1,High,6,87,True,26
CUST_08419,False,18,9,0,Low,False,32,0,0,Low,72,34,False,55
CUST_08420,False,25,17,0,Low,False,31,0,0,Low,85,5,False,92
CUST_08421,False,0,5,0,Low,False,31,3,0,Low,85,17,False,55
CUST_08422,False,17,12,0,Low,False,33,0,0,Low,87,34,False,93
CUST_08423,True,94,42,3,High,True,83,4,1,High,22,70,True,26
CUST_08424,False,41,25,0,Low,False,33,3,0,Low,97,43,False,67
CUST_08425,True,94,40,3,High,True,68,0,1,Medium,25,88,True,21
CUST_08426,False,31,17,0,Low,False,25,0,0,Low,87,5,False,99
CUST_08427,False,15,13,0,Low,False,28,3,0,Low,99,25,False,56
CUST_08428,False,8,10,1,Low,False,15,0,0,Low,93,23,False,86
CUST_08429,False,23,17,0,Low,False,6,3,0,Low,81,23,False,55
CUST_08430,False,19,9,1,Low,False,7,0,0,Low,84,39,False,77
CUST_08431,False,36,23,1,Medium,False,11,0,0,Low,70,14,False,95
CUST_08432,False,36,34,0,Low,False,34,0,0,Low,90,39,False,74
CUST_08433,False,33,21,0,Low,False,9,0,0,Low,87,44,False,72
CUST_08434,False,8,7,0,Low,False,26,0,0,Low,91,36,False,92
CUST_08435,False,18,13,0,Medium,False,11,0,0,High,89,20,False,59
CUST_08436,False,6,7,1,Low,False,33,3,0,Low,83,44,False,50
CUST_08437,False,18,14,0,Low,False,18,3,0,Low,88,43,False,64
CUST_08438,False,25,15,1,Low,False,11,3,0,Low,78,9,False,85
CUST_08439,False,18,13,0,Low,False,22,0,0,Medium,75,36,False,77
CUST_08440,True,89,40,3,High,True,88,3,2,Medium,11,70,True,38
CUST_08441,False,49,28,0,Low,False,15,0,0,Low,70,27,False,67
CUST_08442,False,22,8,0,Medium,False,24,3,0,Low,92,16,False,67
CUST_08443,False,21,18,0,Low,False,15,0,0,Low,92,39,False,78
CUST_08444,False,20,21,0,Low,False,6,0,0,Low,70,9,False,50
CUST_08445,False,14,12,0,Low,False,17,0,0,Low,94,24,False,61
CUST_08446,False,43,26,1,Low,False,31,3,0,Low,90,17,False,99
CUST_08447,False,26,11,1,Low,False,15,0,0,Low,96,20,False,64
CUST_08448,False,5,9,0,Low,False,22,3,0,Low,93,23,False,80
CUST_08449,False,34,19,1,Low,False,16,3,0,Low,82,44,False,87
CUST_08450,False,10,9,0,Low,False,16,0,0,Low,91,39,False,97
CUST_08451,False,48,27,2,Medium,False,9,0,0,Low,89,36,False,66
CUST_08452,False,20,14,0,Low,False,32,3,0,Low,80,40,False,77
CUST_08453,False,36,25,1,Low,False,7,3,0,Low,96,34,False,68
CUST_08454,False,0,6,1,Low,False,25,3,0,Low,89,18,False,99
CUST_08455,False,0,6,0,Low,False,18,3,0,Medium,97,7,False,94
CUST_08456,False,28,24,0,Low,False,8,0,0,Low,83,11,False,54
CUST_08457,False,22,14,0,Low,False,14,3,0,Low,91,43,False,92
CUST_08458,True,86,36,2,High,True,82,6,2,Medium,6,97,True,20
CUST_08459,False,1,5,0,Low,False,28,0,0,Low,78,30,False,90
CUST_08460,False,21,16,0,Low,False,5,3,0,Medium,71,17,False,57
CUST_08461,True,89,41,3,High,True,75,0,1,High,19,94,True,40
CUST_08462,False,3,6,0,Low,False,29,3,0,Low,83,39,False,67
CUST_08463,False,14,23,0,Medium,False,26,0,0,Low,87,41,False,61
CUST_08464,False,23,12,0,Low,False,31,0,0,Medium,84,34,False,56
CUST_08465,False,30,20,0,Medium,False,19,3,0,Low,97,25,False,58
CUST_08466,False,31,20,0,Medium,False,21,0,0,Low,75,9,False,54
CUST_08467,False,9,6,0,Low,False,27,0,0,Low,95,35,False,50
CUST_08468,False,45,28,0,Low,False,18,3,0,Medium,73,27,False,89
CUST_08469,False,25,16,0,Low,False,20,0,0,Medium,74,16,False,78
CUST_08470,False,23,12,0,Low,False,10,0,0,Low,98,42,False,52
CUST_08471,False,26,17,0,Low,False,20,0,0,Low,77,23,False,59
CUST_08472,True,94,55,3,High,True,91,0,1,Medium,27,84,True,44
CUST_08473,False,0,6,0,Low,False,34,0,0,Low,85,6,False,72
CUST_08474,False,19,14,0,Low,False,33,0,0,Low,77,18,False,52
CUST_08475,False,6,5,0,Medium,False,26,3,0,Low,71,7,False,85
CUST_08476,False,21,15,0,Low,False,6,0,0,Low,81,15,False,61
CUST_08477,False,36,25,0,Low,False,22,0,0,Low,91,36,False,95
CUST_08478,False,5,6,0,Low,False,6,0,0,Low,79,36,False,66
CUST_08479,False,3,8,0,Low,False,7,3,0,Low,99,19,False,87
CUST_08480,False,10,10,0,Low,False,18,3,0,Low,95,18,False,88
CUST_08481,False,17,12,0,Low,False,5,0,0,Low,95,26,False,94
CUST_08482,False,12,11,0,Low,False,32,0,0,Low,74,36,False,76
CUST_08483,False,33,21,0,Low,False,33,0,0,Low,75,39,False,89
CUST_08484,False,7,9,0,Low,True,14,0,0,Low,90,42,False,64
CUST_08485,True,80,40,2,High,True,74,3,1,Low,19,91,True,15
CUST_08486,False,23,10,0,Low,False,10,3,0,Low,72,37,False,98
CUST_08487,False,23,15,1,Low,True,17,4,0,Low,72,38,False,95
CUST_08488,True,96,45,2,High,True,86,3,1,High,10,97,True,26
CUST_08489,False,5,6,0,Low,False,5,0,0,Medium,78,21,False,72
CUST_08490,False,8,17,0,Low,False,18,0,0,Low,73,33,False,83
CUST_08491,False,11,8,0,Low,False,18,0,0,Low,75,41,False,76
CUST_08492,True,98,45,2,High,True,68,0,2,Low,15,97,True,24
CUST_08493,False,26,14,0,Low,False,21,3,0,Low,91,39,False,75
CUST_08494,False,23,13,0,Low,False,8,3,0,Low,82,27,False,94
CUST_08495,False,12,8,0,Medium,False,24,0,0,Low,99,18,False,53
CUST_08496,False,20,10,1,Medium,False,31,0,0,Low,90,22,False,71
CUST_08497,False,23,15,0,Low,False,34,3,0,Low,94,29,False,86
CUST_08498,False,27,14,0,Low,False,7,0,0,Low,78,32,False,81
CUST_08499,False,0,5,1,Low,False,14,0,0,Low,91,22,False,90
CUST_08500,False,41,25,0,Low,False,25,0,0,Low,74,29,False,68
CUST_08501,False,24,21,0,Low,False,25,0,0,Low,85,13,False,54
CUST_08502,False,49,39,0,Low,False,9,3,0,Low,73,23,False,66
CUST_08503,True,99,43,3,High,True,77,0,2,Low,21,87,True,32
CUST_08504,False,21,13,0,Low,False,22,0,0,Low,88,31,False,82
CUST_08505,False,28,18,0,Low,False,32,0,0,Low,85,26,False,78
CUST_08506,False,4,5,0,Low,False,15,0,0,Low,92,10,False,57
CUST_08507,False,2,5,0,Low,False,6,0,0,Low,80,25,False,67
CUST_08508,False,0,5,0,Low,False,24,3,0,Low,82,20,False,67
CUST_08509,False,7,20,1,Low,False,20,0,0,Low,79,33,False,50
CUST_08510,False,32,16,0,Low,False,33,3,0,Low,87,19,False,57
CUST_08511,True,89,44,4,High,True,91,0,1,High,11,73,True,31
CUST_08512,True,91,37,4,High,True,79,3,1,High,28,82,True,35
CUST_08513,False,33,16,1,Low,False,25,0,0,Medium,91,9,False,66
CUST_08514,False,9,10,0,Medium,False,16,0,0,Medium,83,27,False,93
CUST_08515,True,75,36,5,High,True,66,3,2,Medium,17,83,True,41
CUST_08516,False,11,11,0,Low,False,31,3,0,Low,94,23,False,52
CUST_08517,False,14,7,0,Low,True,19,3,0,Medium,73,35,False,76
CUST_08518,False,12,9,0,Medium,False,28,0,0,Low,80,11,False,82
CUST_08519,True,89,66,3,High,True,66,3,1,High,14,85,True,44
CUST_08520,True,76,39,2,High,True,88,0,1,Medium,5,78,True,24
CUST_08521,True,92,44,3,High,True,86,0,1,High,10,86,True,34
CUST_08522,False,21,15,0,Medium,False,28,0,0,Medium,94,28,False,55
CUST_08523,False,10,10,0,Medium,False,32,3,0,Low,96,36,False,85
CUST_08524,False,25,16,1,Low,False,26,3,0,Low,99,12,False,57
CUST_08525,False,24,14,0,Low,False,6,3,0,Medium,95,42,False,81
CUST_08526,False,18,15,0,Low,False,13,0,0,Low,80,10,False,94
CUST_08527,False,10,11,0,Low,False,14,3,0,Low,91,5,False,51
CUST_08528,False,21,15,1,Low,False,22,0,0,Low,96,32,False,56
CUST_08529,True,79,65,2,High,True,90,4,1,Low,5,90,True,13
CUST_08530,False,5,7,1,Low,False,20,3,0,Low,96,8,False,75
CUST_08531,True,88,40,3,High,True,67,3,1,High,24,89,True,37
CUST_08532,False,5,7,0,Low,False,32,0,0,Low,72,42,False,99
CUST_08533,False,23,10,0,Low,False,31,0,0,Low,80,18,False,53
CUST_08534,False,30,14,0,Low,False,31,0,0,Low,92,15,False,99
CUST_08535,True,87,41,2,High,True,83,1,1,High,11,92,True,35
CUST_08536,False,13,9,1,Low,False,17,3,0,Low,75,38,False,97
CUST_08537,False,27,28,0,Medium,False,6,0,0,Low,81,34,False,85
CUST_08538,False,41,27,0,Medium,False,22,0,0,Low,86,10,False,62
CUST_08539,False,31,17,0,Low,False,6,0,0,Low,96,11,False,98
CUST_08540,False,10,10,0,Low,False,28,0,0,Low,76,41,False,86
CUST_08541,False,0,7,1,Medium,False,21,0,0,Low,93,26,False,98
CUST_08542,False,26,14,0,Medium,False,23,0,0,Low,88,24,False,60
CUST_08543,False,2,5,1,Low,False,34,0,0,Low,80,7,False,80
CUST_08544,True,78,39,4,High,True,90,0,1,Medium,24,72,True,15
CUST_08545,False,32,22,1,Low,False,21,3,0,Low,89,14,False,70
